Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
Szymon  Żywko ,RUNNING,02/24/2020,17:34:14,01:26:14,6.02,116,4.2,47.4,14:20,01:16,423,52,64,,,37,55,60,,,,179.0,62.0,205,65,71,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
1,00:00:00,109,1.7,35:18,0,215,,0.30,22.8,,
,00:00:01,109,1.9,31:35,0,215,,0.30,22.8,,
,00:00:02,110,2.6,23:05,0,215,,0.40,22.8,,
,00:00:03,110,3.2,18:45,48,215,,0.80,22.8,,
,00:00:04,113,3.7,16:13,87,215,,1.40,22.8,,
,00:00:05,115,4.5,13:20,94,215,,1.70,22.8,,
,00:00:06,118,5.7,10:32,99,215,,2.60,22.8,,
,00:00:07,120,7.1,08:27,100,215,,5.10,22.8,,
,00:00:08,122,8.5,07:04,100,215,,8.30,22.8,,
,00:00:09,125,10.1,05:56,100,215,,12.20,22.8,,
,00:00:10,126,11.4,05:16,100,215,,16.60,22.8,,
,00:00:11,127,12.7,04:43,101,215,,21.60,22.7,,
,00:00:12,129,13.8,04:21,101,215,,27.30,22.7,,
,00:00:13,131,15.1,03:58,99,215,,33.40,22.7,,
,00:00:14,132,16.1,03:44,99,214,,40.20,22.7,,
,00:00:15,134,16.9,03:33,99,214,,47.70,22.7,,
,00:00:16,135,17.4,03:27,99,214,,55.20,22.7,,
,00:00:17,136,17.7,03:23,98,214,,62.70,22.7,,
,00:00:18,137,17.7,03:23,97,214,,70.30,22.7,,
,00:00:19,139,17.9,03:21,97,214,,77.80,22.7,,
,00:00:20,140,18.1,03:19,84,215,,85.40,22.7,,
,00:00:21,140,18.2,03:18,84,215,,93.10,22.7,,
,00:00:22,141,18.5,03:15,71,215,,100.60,22.7,,
,00:00:23,142,18.1,03:19,71,215,,107.90,22.7,,
,00:00:24,143,17.1,03:31,71,215,,114.80,22.7,,
,00:00:25,143,15.3,03:55,71,215,,121.00,22.7,,
,00:00:26,143,12.8,04:41,71,215,,126.10,22.7,,
,00:00:27,143,9.3,06:27,71,215,,129.80,22.7,,
,00:00:28,143,6.1,09:50,71,215,,131.90,22.7,,
,00:00:29,143,3.6,16:40,71,215,,132.40,22.7,,
,00:00:30,143,2.0,30:00,71,215,,132.40,22.7,,
,00:00:31,143,1.3,46:09,63,215,,132.40,22.7,,
,00:00:32,142,1.5,40:00,58,215,,132.40,22.7,,
,00:00:33,142,1.9,31:35,58,215,,132.40,22.7,,
,00:00:34,142,2.0,30:00,58,215,,132.40,22.7,,
,00:00:35,141,2.0,30:00,58,215,,132.40,22.7,,
,00:00:36,140,2.0,30:00,58,215,,132.40,22.7,,
,00:00:37,140,2.1,28:34,58,215,,132.40,22.7,,
,00:00:38,139,2.1,28:34,55,215,,132.40,22.7,,
,00:00:39,139,2.1,28:34,55,215,,132.40,22.7,,
,00:00:40,138,2.1,28:34,55,215,,132.40,22.7,,
,00:00:41,138,0.0,00:00,55,215,,132.40,22.7,,
,00:00:42,137,0.0,00:00,55,215,,132.40,22.7,,
,00:00:43,137,0.0,00:00,55,215,,132.40,22.7,,
,00:00:44,136,0.0,00:00,55,215,,132.40,22.7,,
,00:00:45,135,0.0,00:00,59,215,,132.40,22.8,,
,00:00:46,134,1.3,46:09,59,214,,132.40,22.8,,
,00:00:47,134,2.2,27:16,59,214,,132.40,22.8,,
,00:00:48,133,2.8,21:26,63,214,,132.40,22.8,,
,00:00:49,131,3.3,18:11,63,214,,132.40,22.8,,
,00:00:50,130,3.3,18:11,63,214,,132.40,22.8,,
,00:00:51,129,3.1,19:21,65,214,,132.40,22.8,,
,00:00:52,128,2.7,22:13,64,214,,132.50,22.8,,
,00:00:53,127,2.5,24:00,59,214,,133.90,22.8,,
,00:00:54,126,2.5,24:00,57,214,,135.30,22.8,,
,00:00:55,124,2.7,22:13,55,214,,136.90,22.8,,
,00:00:56,124,2.9,20:41,55,214,,138.50,22.8,,
,00:00:57,123,3.1,19:21,57,214,,140.10,22.8,,
,00:00:58,123,3.0,20:00,58,214,,141.40,22.8,,
,00:00:59,123,2.9,20:41,58,214,,143.00,22.8,,
,00:01:00,122,2.8,21:26,59,214,,144.30,22.8,,
,00:01:01,121,2.8,21:26,58,214,,145.70,22.8,,
,00:01:02,120,2.7,22:13,58,214,,147.40,22.8,,
,00:01:03,120,2.7,22:13,58,214,,148.90,22.8,,
,00:01:04,119,2.7,22:13,57,214,,150.40,22.8,,
,00:01:05,119,2.7,22:13,56,214,,151.90,22.8,,
,00:01:06,118,2.6,23:05,56,214,,152.80,22.8,,
,00:01:07,118,2.6,23:05,57,214,,154.00,22.8,,
,00:01:08,118,2.5,24:00,57,214,,155.00,22.8,,
,00:01:09,118,2.5,24:00,57,214,,156.30,22.8,,
,00:01:10,117,2.6,23:05,57,214,,157.50,22.8,,
,00:01:11,116,3.0,20:00,56,214,,158.80,22.8,,
,00:01:12,114,3.3,18:11,56,214,,160.30,22.8,,
,00:01:13,114,3.6,16:40,56,214,,161.80,22.8,,
,00:01:14,115,3.8,15:47,55,214,,163.10,22.8,,
,00:01:15,116,4.0,15:00,55,214,,164.60,22.8,,
,00:01:16,116,4.0,15:00,56,214,,166.20,22.8,,
,00:01:17,115,4.1,14:38,58,214,,167.60,22.8,,
,00:01:18,113,4.2,14:17,59,214,,168.90,22.8,,
,00:01:19,113,4.2,14:17,59,214,,170.30,22.8,,
,00:01:20,111,4.1,14:38,59,214,,171.40,22.8,,
,00:01:21,111,4.1,14:38,59,214,,172.20,22.8,,
,00:01:22,111,0.0,00:00,59,214,,172.90,22.8,,
,00:01:23,111,0.0,00:00,59,214,,172.90,22.8,,
,00:01:24,111,0.0,00:00,57,214,,172.90,22.8,,
,00:01:25,109,0.0,00:00,0,214,,172.90,22.9,,
,00:01:26,109,0.0,00:00,0,214,,172.90,22.9,,
,00:01:27,108,0.0,00:00,0,214,,172.90,22.9,,
,00:01:28,108,0.0,00:00,0,214,,172.90,22.9,,
,00:01:29,107,0.0,00:00,0,214,,172.90,22.9,,
,00:01:30,107,0.0,00:00,0,214,,172.90,22.9,,
,00:01:31,107,0.0,00:00,0,214,,172.90,22.9,,
